Date;Open;High;Low;Close;Adj Close;Volume
03/02/2020;3.800.000.000;3.820.000.000;3.730.000.000;3.740.000.000;3.268.419.922;68360600
04/02/2020;3.810.000.000;3.810.000.000;3.730.000.000;3.760.000.000;3.285.897.949;77259600
05/02/2020;3.760.000.000;3.780.000.000;3.720.000.000;3.770.000.000;3.294.637.207;68150800
06/02/2020;3.800.000.000;3.800.000.000;3.750.000.000;3.760.000.000;3.285.897.949;56261500
07/02/2020;3.780.000.000;3.820.000.000;3.760.000.000;3.790.000.000;3.312.115.479;53578900
10/02/2020;3.800.000.000;3.850.000.000;3.780.000.000;3.810.000.000;3.329.593.506;86588500
11/02/2020;3.810.000.000;3.830.000.000;3.780.000.000;3.790.000.000;3.312.115.479;50248200
12/02/2020;3.800.000.000;3.850.000.000;3.780.000.000;3.820.000.000;3.338.332.764;73840300
13/02/2020;3.820.000.000;3.830.000.000;3.710.000.000;3.730.000.000;3.259.680.908;66699800
14/02/2020;3.680.000.000;3.730.000.000;3.640.000.000;3.640.000.000;3.181.029.053;108793300
17/02/2020;3.630.000.000;3.660.000.000;3.590.000.000;3.610.000.000;3.154.811.768;94887800
18/02/2020;3.590.000.000;3.660.000.000;3.590.000.000;3.620.000.000;3.163.550.781;94382900
19/02/2020;3.620.000.000;3.640.000.000;3.590.000.000;3.620.000.000;3.163.550.781;63717800
20/02/2020;3.620.000.000;3.650.000.000;3.600.000.000;3.630.000.000;3.172.290.039;53035400
21/02/2020;3.650.000.000;3.710.000.000;3.640.000.000;3.690.000.000;3.224.724.609;86862600
24/02/2020;3.670.000.000;3.720.000.000;3.630.000.000;3.640.000.000;3.181.029.053;72610600
25/02/2020;3.600.000.000;3.670.000.000;3.590.000.000;3.590.000.000;3.137.333.496;73990700
26/02/2020;3.530.000.000;3.550.000.000;3.450.000.000;3.510.000.000;3.067.420.898;133449900
27/02/2020;3.510.000.000;3.550.000.000;3.420.000.000;3.470.000.000;3.032.464.355;88389400
28/02/2020;3.390.000.000;3.490.000.000;3.340.000.000;3.490.000.000;3.049.942.627;151751800
02/03/2020;3.470.000.000;3.550.000.000;3.440.000.000;3.440.000.000;3.006.247.314;96802900
03/03/2020;3.510.000.000;3.660.000.000;3.470.000.000;3.620.000.000;3.163.550.781;114698200
04/03/2020;3.640.000.000;3.840.000.000;3.630.000.000;3.830.000.000;3.347.071.777;136081000
05/03/2020;3.820.000.000;3.880.000.000;3.760.000.000;3.830.000.000;3.347.071.777;101235000
06/03/2020;3.730.000.000;3.790.000.000;3.710.000.000;3.750.000.000;3.277.159.180;86476000
09/03/2020;3.560.000.000;3.620.000.000;3.500.000.000;3.500.000.000;3.058.681.641;109347300
10/03/2020;3.480.000.000;3.620.000.000;3.480.000.000;3.490.000.000;3.049.942.627;119718000
11/03/2020;3.470.000.000;3.480.000.000;3.370.000.000;3.400.000.000;2.971.290.771;115486900
12/03/2020;3.300.000.000;3.440.000.000;3.270.000.000;3.310.000.000;2.892.639.160;84363800
13/03/2020;3.310.000.000;3.310.000.000;3.310.000.000;3.310.000.000;2.892.639.160;0
16/03/2020;3.300.000.000;3.300.000.000;3.160.000.000;3.160.000.000;2.761.552.734;115972300
17/03/2020;3.160.000.000;3.160.000.000;2.940.000.000;2.940.000.000;2.569.292.725;150122700
18/03/2020;3.010.000.000;3.080.000.000;2.740.000.000;2.810.000.000;2.455.684.326;150147300
19/03/2020;2.810.000.000;2.810.000.000;2.620.000.000;2.620.000.000;2.289.641.846;138987300
20/03/2020;2.660.000.000;2.990.000.000;2.450.000.000;2.880.000.000;2.516.857.910;267694700
23/03/2020;2.880.000.000;2.880.000.000;2.680.000.000;2.680.000.000;2.342.076.416;86157200
24/03/2020;2.700.000.000;2.880.000.000;2.570.000.000;2.620.000.000;2.289.641.846;243778900
26/03/2020;2.550.000.000;3.080.000.000;2.550.000.000;2.980.000.000;2.604.249.023;267369500
27/03/2020;3.050.000.000;3.270.000.000;3.050.000.000;3.090.000.000;2.700.379.150;200952500
30/03/2020;3.060.000.000;3.180.000.000;2.880.000.000;3.140.000.000;2.744.074.463;134474300
31/03/2020;3.180.000.000;3.300.000.000;3.120.000.000;3.160.000.000;2.761.552.734;151302900
01/04/2020;3.180.000.000;3.200.000.000;3.040.000.000;3.100.000.000;2.709.118.164;104550600
02/04/2020;3.100.000.000;3.130.000.000;3.020.000.000;3.130.000.000;2.735.335.449;92893600
03/04/2020;3.150.000.000;3.220.000.000;3.120.000.000;3.200.000.000;2.796.509.277;83469200
06/04/2020;3.280.000.000;3.330.000.000;3.180.000.000;3.330.000.000;2.910.117.188;115495000
07/04/2020;3.390.000.000;3.500.000.000;3.200.000.000;3.220.000.000;2.813.987.305;166425600
08/04/2020;3.220.000.000;3.220.000.000;3.050.000.000;3.110.000.000;2.717.857.178;124553900
09/04/2020;3.110.000.000;3.180.000.000;3.030.000.000;3.120.000.000;2.726.596.436;122622400
13/04/2020;3.140.000.000;3.230.000.000;3.130.000.000;3.180.000.000;2.779.030.762;45469500
14/04/2020;3.200.000.000;3.250.000.000;3.160.000.000;3.240.000.000;2.831.465.576;79114600
15/04/2020;3.250.000.000;3.300.000.000;3.090.000.000;3.110.000.000;2.717.857.178;69832000
16/04/2020;3.110.000.000;3.110.000.000;3.000.000.000;3.000.000.000;2.621.727.051;109582500
17/04/2020;3.050.000.000;3.250.000.000;3.050.000.000;3.230.000.000;2.822.726.563;127860400
20/04/2020;3.270.000.000;3.270.000.000;3.120.000.000;3.120.000.000;2.726.596.436;77306900
21/04/2020;3.120.000.000;3.130.000.000;3.050.000.000;3.070.000.000;2.682.900.879;43239400
22/04/2020;3.050.000.000;3.270.000.000;3.030.000.000;3.160.000.000;2.761.552.734;126278300
23/04/2020;3.200.000.000;3.240.000.000;3.070.000.000;3.070.000.000;2.682.900.879;117391500
24/04/2020;3.100.000.000;3.160.000.000;3.080.000.000;3.090.000.000;2.700.379.150;84061400
27/04/2020;3.120.000.000;3.200.000.000;3.100.000.000;3.150.000.000;2.752.813.477;85475400
28/04/2020;3.170.000.000;3.200.000.000;3.140.000.000;3.160.000.000;2.761.552.734;80212700
29/04/2020;3.200.000.000;3.390.000.000;3.100.000.000;3.350.000.000;2.927.595.459;154902100
30/04/2020;3.400.000.000;3.540.000.000;3.350.000.000;3.500.000.000;3.058.681.641;163170100
04/05/2020;3.400.000.000;3.400.000.000;3.260.000.000;3.320.000.000;2.901.377.930;108988600
05/05/2020;3.320.000.000;3.390.000.000;3.320.000.000;3.320.000.000;2.901.377.930;74036700
06/05/2020;3.300.000.000;3.340.000.000;3.220.000.000;3.240.000.000;2.831.465.576;86395000
08/05/2020;3.270.000.000;3.290.000.000;3.150.000.000;3.190.000.000;2.787.769.775;143584400
11/05/2020;3.220.000.000;3.250.000.000;3.210.000.000;3.220.000.000;2.813.987.305;58473100
12/05/2020;3.270.000.000;3.270.000.000;3.100.000.000;3.150.000.000;2.752.813.477;138978700
13/05/2020;3.150.000.000;3.170.000.000;3.080.000.000;3.160.000.000;2.761.552.734;73238700
14/05/2020;3.110.000.000;3.140.000.000;3.060.000.000;3.070.000.000;2.682.900.879;101581300
15/05/2020;3.100.000.000;3.130.000.000;3.020.000.000;3.100.000.000;2.709.118.164;114753900
18/05/2020;3.100.000.000;3.220.000.000;3.100.000.000;3.220.000.000;2.813.987.305;108828800
19/05/2020;3.250.000.000;3.330.000.000;3.250.000.000;3.270.000.000;2.857.682.861;97387100
20/05/2020;3.200.000.000;3.260.000.000;3.180.000.000;3.180.000.000;2.779.030.762;76086600
26/05/2020;3.150.000.000;3.280.000.000;3.130.000.000;3.250.000.000;2.840.204.590;105792900
27/05/2020;3.250.000.000;3.270.000.000;3.150.000.000;3.170.000.000;2.770.291.748;128693900
28/05/2020;3.180.000.000;3.210.000.000;3.130.000.000;3.130.000.000;2.735.335.449;177385100
29/05/2020;3.100.000.000;3.150.000.000;3.080.000.000;3.150.000.000;2.752.813.477;276092100
02/06/2020;3.160.000.000;3.270.000.000;3.120.000.000;3.250.000.000;2.840.204.590;174790600
03/06/2020;3.280.000.000;3.320.000.000;3.230.000.000;3.290.000.000;2.875.160.889;216200900
04/06/2020;3.320.000.000;3.390.000.000;3.250.000.000;3.300.000.000;2.883.899.902;167708600
05/06/2020;3.360.000.000;3.360.000.000;3.200.000.000;3.230.000.000;2.822.726.563;188420700
08/06/2020;3.250.000.000;3.290.000.000;3.220.000.000;3.230.000.000;2.822.726.563;221641600
09/06/2020;3.250.000.000;3.270.000.000;3.140.000.000;3.140.000.000;2.744.074.463;171214500
10/06/2020;3.150.000.000;3.190.000.000;3.100.000.000;3.110.000.000;2.717.857.178;263483700
11/06/2020;3.120.000.000;3.150.000.000;3.060.000.000;3.080.000.000;2.691.640.137;175767800
12/06/2020;3.080.000.000;3.080.000.000;2.970.000.000;3.030.000.000;2.647.944.336;260087300
15/06/2020;3.060.000.000;3.150.000.000;3.030.000.000;3.090.000.000;2.700.379.150;241625700
16/06/2020;3.150.000.000;3.220.000.000;3.130.000.000;3.200.000.000;2.796.509.277;194424800
17/06/2020;3.210.000.000;3.230.000.000;3.140.000.000;3.210.000.000;2.805.248.047;177784900
18/06/2020;3.210.000.000;3.350.000.000;3.180.000.000;3.280.000.000;2.866.421.875;235586600
19/06/2020;3.300.000.000;3.340.000.000;3.250.000.000;3.280.000.000;2.866.421.875;227358800
22/06/2020;3.290.000.000;3.300.000.000;3.180.000.000;3.200.000.000;2.796.509.277;159776500
23/06/2020;3.200.000.000;3.200.000.000;3.120.000.000;3.130.000.000;2.735.335.449;167271000
24/06/2020;3.150.000.000;3.230.000.000;3.140.000.000;3.180.000.000;2.779.030.762;170895600
25/06/2020;3.160.000.000;3.220.000.000;3.140.000.000;3.160.000.000;2.761.552.734;100882600
26/06/2020;3.190.000.000;3.220.000.000;3.180.000.000;3.190.000.000;2.787.769.775;100784500
29/06/2020;3.200.000.000;3.250.000.000;3.160.000.000;3.180.000.000;2.779.030.762;156613200
30/06/2020;3.090.000.000;3.100.000.000;3.050.000.000;3.050.000.000;2.801.135.254;258068400
01/07/2020;3.070.000.000;3.100.000.000;3.010.000.000;3.040.000.000;2.791.951.172;148037400
02/07/2020;3.040.000.000;3.140.000.000;3.040.000.000;3.140.000.000;2.883.791.504;178357900
03/07/2020;3.150.000.000;3.180.000.000;3.110.000.000;3.120.000.000;2.865.423.584;102033100
06/07/2020;3.130.000.000;3.150.000.000;3.040.000.000;3.050.000.000;2.801.135.254;248572600
07/07/2020;3.060.000.000;3.120.000.000;3.050.000.000;3.120.000.000;2.865.423.584;169104200
08/07/2020;3.130.000.000;3.160.000.000;3.110.000.000;3.150.000.000;2.892.975.586;158166300
09/07/2020;3.170.000.000;3.190.000.000;3.110.000.000;3.110.000.000;2.856.239.502;125940800
10/07/2020;3.110.000.000;3.130.000.000;3.100.000.000;3.110.000.000;2.856.239.502;95422400
13/07/2020;3.120.000.000;3.130.000.000;3.080.000.000;3.090.000.000;2.837.871.338;77733900
14/07/2020;3.100.000.000;3.110.000.000;3.070.000.000;3.080.000.000;2.828.687.500;111442600
15/07/2020;3.120.000.000;3.130.000.000;3.080.000.000;3.090.000.000;2.837.871.338;102304100
16/07/2020;3.090.000.000;3.110.000.000;3.080.000.000;3.100.000.000;2.847.055.420;91951000
17/07/2020;3.100.000.000;3.110.000.000;3.060.000.000;3.060.000.000;2.810.319.336;112416300
20/07/2020;3.080.000.000;3.080.000.000;3.040.000.000;3.060.000.000;2.810.319.336;64735500
21/07/2020;3.050.000.000;3.110.000.000;3.050.000.000;3.060.000.000;2.810.319.336;101283800
22/07/2020;3.070.000.000;3.090.000.000;3.060.000.000;3.070.000.000;2.819.503.418;69462100
23/07/2020;3.070.000.000;3.090.000.000;3.060.000.000;3.070.000.000;2.819.503.418;70482100
24/07/2020;3.080.000.000;3.080.000.000;3.020.000.000;3.020.000.000;2.773.583.008;137265100
27/07/2020;3.020.000.000;3.050.000.000;3.020.000.000;3.040.000.000;2.791.951.172;58708800
28/07/2020;3.050.000.000;3.050.000.000;3.010.000.000;3.020.000.000;2.773.583.008;102705300
29/07/2020;3.030.000.000;3.050.000.000;3.000.000.000;3.000.000.000;2.755.214.844;114352000
30/07/2020;3.040.000.000;3.050.000.000;3.000.000.000;3.050.000.000;2.801.135.254;95785000
03/08/2020;3.060.000.000;3.060.000.000;2.850.000.000;2.920.000.000;2.681.742.676;255659800
04/08/2020;2.970.000.000;2.970.000.000;2.920.000.000;2.950.000.000;2.709.294.678;96018000
05/08/2020;2.960.000.000;3.040.000.000;2.920.000.000;3.020.000.000;2.773.583.008;120719100
06/08/2020;3.050.000.000;3.050.000.000;3.000.000.000;3.020.000.000;2.773.583.008;71699000
07/08/2020;3.020.000.000;3.030.000.000;2.970.000.000;2.980.000.000;2.736.846.924;78347200
10/08/2020;3.000.000.000;3.020.000.000;2.970.000.000;2.970.000.000;2.727.662.842;65485400
11/08/2020;2.980.000.000;3.000.000.000;2.930.000.000;2.930.000.000;2.690.926.514;175693000
12/08/2020;2.930.000.000;2.960.000.000;2.920.000.000;2.950.000.000;2.709.294.678;110934800
13/08/2020;2.950.000.000;3.020.000.000;2.950.000.000;3.010.000.000;2.764.398.926;160906600
14/08/2020;3.020.000.000;3.040.000.000;3.000.000.000;3.030.000.000;2.782.767.090;93007500
18/08/2020;3.030.000.000;3.060.000.000;3.000.000.000;3.050.000.000;2.801.135.254;139358500
19/08/2020;3.050.000.000;3.050.000.000;3.000.000.000;3.000.000.000;2.755.214.844;103980600
24/08/2020;3.010.000.000;3.020.000.000;2.990.000.000;3.000.000.000;2.755.214.844;76713900
25/08/2020;3.010.000.000;3.010.000.000;2.980.000.000;2.980.000.000;2.736.846.924;100013600
26/08/2020;2.980.000.000;3.050.000.000;2.980.000.000;3.020.000.000;2.773.583.008;122465300
27/08/2020;3.020.000.000;3.040.000.000;2.970.000.000;2.990.000.000;2.746.030.762;102787800
28/08/2020;2.990.000.000;2.990.000.000;2.940.000.000;2.960.000.000;2.718.478.760;160569500
31/08/2020;2.960.000.000;2.980.000.000;2.860.000.000;2.860.000.000;2.626.638.184;204261100
01/09/2020;2.900.000.000;2.910.000.000;2.860.000.000;2.900.000.000;2.663.374.512;90565400
02/09/2020;2.900.000.000;2.970.000.000;2.900.000.000;2.950.000.000;2.709.294.678;107589800
03/09/2020;2.950.000.000;2.960.000.000;2.880.000.000;2.900.000.000;2.663.374.512;123106100
04/09/2020;2.850.000.000;2.890.000.000;2.840.000.000;2.860.000.000;2.626.638.184;143569100
07/09/2020;2.870.000.000;2.910.000.000;2.870.000.000;2.900.000.000;2.663.374.512;62206600
08/09/2020;2.890.000.000;2.900.000.000;2.860.000.000;2.860.000.000;2.626.638.184;80068200
09/09/2020;2.850.000.000;2.860.000.000;2.800.000.000;2.800.000.000;2.571.533.936;108397400
10/09/2020;2.800.000.000;2.800.000.000;2.620.000.000;2.700.000.000;2.479.693.359;287496300
11/09/2020;2.670.000.000;2.840.000.000;2.650.000.000;2.810.000.000;2.580.718.018;197756800
14/09/2020;2.830.000.000;2.890.000.000;2.820.000.000;2.890.000.000;2.654.190.430;127562700
15/09/2020;2.890.000.000;2.900.000.000;2.810.000.000;2.830.000.000;2.599.085.938;106215900
16/09/2020;2.810.000.000;2.830.000.000;2.770.000.000;2.790.000.000;2.562.349.854;68113400
17/09/2020;2.810.000.000;2.850.000.000;2.780.000.000;2.820.000.000;2.589.902.100;97257400
18/09/2020;2.850.000.000;2.890.000.000;2.840.000.000;2.890.000.000;2.654.190.430;162116700
21/09/2020;2.890.000.000;2.910.000.000;2.800.000.000;2.810.000.000;2.580.718.018;100305100
22/09/2020;2.790.000.000;2.810.000.000;2.750.000.000;2.780.000.000;2.553.165.771;75891600
23/09/2020;2.770.000.000;2.810.000.000;2.740.000.000;2.800.000.000;2.571.533.936;85953300
24/09/2020;2.750.000.000;2.760.000.000;2.710.000.000;2.730.000.000;2.507.245.605;74516800
25/09/2020;2.720.000.000;2.740.000.000;2.670.000.000;2.690.000.000;2.470.509.277;180968900
28/09/2020;2.710.000.000;2.730.000.000;2.660.000.000;2.660.000.000;2.442.957.275;89256700
29/09/2020;2.690.000.000;2.690.000.000;2.630.000.000;2.630.000.000;2.415.405.029;155853900
30/09/2020;2.630.000.000;2.650.000.000;2.540.000.000;2.560.000.000;2.351.116.699;235611600
01/10/2020;2.600.000.000;2.760.000.000;2.600.000.000;2.750.000.000;2.525.613.770;225006000
02/10/2020;2.750.000.000;2.750.000.000;2.650.000.000;2.680.000.000;2.461.325.195;140161900
05/10/2020;2.690.000.000;2.710.000.000;2.640.000.000;2.650.000.000;2.433.773.193;124720200
06/10/2020;2.680.000.000;2.700.000.000;2.620.000.000;2.650.000.000;2.433.773.193;148977400
07/10/2020;2.650.000.000;2.670.000.000;2.620.000.000;2.660.000.000;2.442.957.275;110186000
08/10/2020;2.670.000.000;2.720.000.000;2.650.000.000;2.700.000.000;2.479.693.359;154587800
09/10/2020;2.710.000.000;2.750.000.000;2.700.000.000;2.730.000.000;2.507.245.605;109122300
12/10/2020;2.750.000.000;2.760.000.000;2.710.000.000;2.730.000.000;2.507.245.605;77479100
13/10/2020;2.730.000.000;2.740.000.000;2.680.000.000;2.730.000.000;2.507.245.605;97205500
14/10/2020;2.730.000.000;2.830.000.000;2.710.000.000;2.810.000.000;2.580.718.018;183236500
15/10/2020;2.800.000.000;2.850.000.000;2.760.000.000;2.780.000.000;2.553.165.771;138462900
16/10/2020;2.780.000.000;2.780.000.000;2.720.000.000;2.750.000.000;2.525.613.770;135175000
19/10/2020;2.800.000.000;2.810.000.000;2.710.000.000;2.710.000.000;2.488.877.441;187840500
20/10/2020;2.710.000.000;2.740.000.000;2.670.000.000;2.670.000.000;2.452.141.357;168211100
21/10/2020;2.680.000.000;2.710.000.000;2.670.000.000;2.680.000.000;2.461.325.195;142146300
22/10/2020;2.670.000.000;2.720.000.000;2.650.000.000;2.700.000.000;2.479.693.359;257179400
23/10/2020;2.710.000.000;2.720.000.000;2.630.000.000;2.630.000.000;2.415.405.029;166356000
26/10/2020;2.630.000.000;2.680.000.000;2.630.000.000;2.650.000.000;2.433.773.193;97523200
27/10/2020;2.640.000.000;2.690.000.000;2.620.000.000;2.620.000.000;2.406.221.191;146366600
02/11/2020;2.590.000.000;2.620.000.000;2.550.000.000;2.560.000.000;2.351.116.699;391510600
03/11/2020;2.570.000.000;2.590.000.000;2.540.000.000;2.580.000.000;2.369.484.863;188874000
04/11/2020;2.600.000.000;2.640.000.000;2.580.000.000;2.580.000.000;2.369.484.863;150678200
05/11/2020;2.630.000.000;2.810.000.000;2.620.000.000;2.770.000.000;2.543.981.934;369260400
06/11/2020;2.800.000.000;2.840.000.000;2.750.000.000;2.830.000.000;2.599.085.938;243865800
09/11/2020;2.860.000.000;2.900.000.000;2.840.000.000;2.880.000.000;2.645.006.348;208192700
10/11/2020;2.950.000.000;2.950.000.000;2.860.000.000;2.860.000.000;2.626.638.184;195337300
11/11/2020;2.900.000.000;3.100.000.000;2.880.000.000;3.080.000.000;2.828.687.500;480530200
12/11/2020;3.080.000.000;3.080.000.000;3.010.000.000;3.040.000.000;2.791.951.172;169609900
13/11/2020;3.010.000.000;3.010.000.000;2.950.000.000;2.990.000.000;2.746.030.762;186708800
16/11/2020;3.040.000.000;3.100.000.000;3.020.000.000;3.070.000.000;2.819.503.418;206145500
17/11/2020;3.100.000.000;3.270.000.000;3.100.000.000;3.220.000.000;2.957.264.160;527501800
18/11/2020;3.200.000.000;3.250.000.000;3.160.000.000;3.180.000.000;2.920.527.832;239122600
19/11/2020;3.150.000.000;3.220.000.000;3.140.000.000;3.170.000.000;2.911.343.750;185558800
20/11/2020;3.190.000.000;3.270.000.000;3.180.000.000;3.220.000.000;2.957.264.160;211892500
23/11/2020;3.230.000.000;3.340.000.000;3.220.000.000;3.320.000.000;3.049.104.492;260752200
24/11/2020;3.350.000.000;3.380.000.000;3.330.000.000;3.350.000.000;3.076.656.738;207503900
25/11/2020;3.370.000.000;3.390.000.000;3.280.000.000;3.280.000.000;3.012.368.408;253156200
26/11/2020;3.280.000.000;3.480.000.000;3.280.000.000;3.470.000.000;3.186.865.234;374185400
27/11/2020;3.480.000.000;3.500.000.000;3.420.000.000;3.460.000.000;3.177.681.152;163651600
30/11/2020;3.460.000.000;3.470.000.000;3.220.000.000;3.230.000.000;2.966.448.242;624142600
01/12/2020;3.230.000.000;3.320.000.000;3.160.000.000;3.240.000.000;2.975.632.080;277929200
02/12/2020;3.270.000.000;3.330.000.000;3.240.000.000;3.330.000.000;3.058.288.574;187276600
03/12/2020;3.330.000.000;3.360.000.000;3.280.000.000;3.300.000.000;3.030.736.328;121434200
04/12/2020;3.270.000.000;3.280.000.000;3.210.000.000;3.250.000.000;2.984.816.162;170418900
07/12/2020;3.280.000.000;3.330.000.000;3.260.000.000;3.330.000.000;3.058.288.574;175436900
08/12/2020;3.350.000.000;3.350.000.000;3.290.000.000;3.300.000.000;3.030.736.328;113775100
10/12/2020;3.270.000.000;3.290.000.000;3.250.000.000;3.260.000.000;2.994.000.244;229380200
11/12/2020;3.270.000.000;3.330.000.000;3.250.000.000;3.280.000.000;3.012.368.408;154365400
14/12/2020;3.300.000.000;3.340.000.000;3.250.000.000;3.320.000.000;3.049.104.492;281474900
15/12/2020;3.320.000.000;3.490.000.000;3.290.000.000;3.450.000.000;3.168.497.070;410175700
16/12/2020;3.500.000.000;3.640.000.000;3.500.000.000;3.610.000.000;3.315.441.895;455088400
17/12/2020;3.610.000.000;3.620.000.000;3.520.000.000;3.540.000.000;3.251.153.809;249797800
18/12/2020;3.500.000.000;3.540.000.000;3.500.000.000;3.510.000.000;3.223.601.563;187856600
21/12/2020;3.530.000.000;3.610.000.000;3.510.000.000;3.520.000.000;3.232.785.645;267970200
22/12/2020;3.500.000.000;3.540.000.000;3.340.000.000;3.360.000.000;3.085.840.820;311860000
23/12/2020;3.350.000.000;3.420.000.000;3.240.000.000;3.320.000.000;3.049.104.492;240067600
28/12/2020;3.370.000.000;3.460.000.000;3.280.000.000;3.430.000.000;3.150.129.150;178138100
29/12/2020;3.500.000.000;3.530.000.000;3.400.000.000;3.420.000.000;3.140.945.068;184525500
30/12/2020;3.420.000.000;3.420.000.000;3.310.000.000;3.310.000.000;3.039.920.410;150844500
04/01/2021;3.320.000.000;3.500.000.000;3.310.000.000;3.490.000.000;3.205.233.154;165339800
05/01/2021;3.480.000.000;3.480.000.000;3.420.000.000;3.470.000.000;3.186.865.234;157800700
06/01/2021;3.470.000.000;3.490.000.000;3.330.000.000;3.370.000.000;3.095.024.902;177877900
07/01/2021;3.390.000.000;3.450.000.000;3.380.000.000;3.390.000.000;3.113.392.822;140221900
08/01/2021;3.450.000.000;3.620.000.000;3.440.000.000;3.570.000.000;3.278.705.811;492643700
11/01/2021;3.590.000.000;3.640.000.000;3.570.000.000;3.600.000.000;3.306.257.813;271231200
12/01/2021;3.600.000.000;3.620.000.000;3.500.000.000;3.510.000.000;3.223.601.563;189779500
13/01/2021;3.550.000.000;3.550.000.000;3.460.000.000;3.480.000.000;3.196.049.316;162329300
14/01/2021;3.480.000.000;3.590.000.000;3.470.000.000;3.500.000.000;3.214.417.480;187448400
15/01/2021;3.510.000.000;3.540.000.000;3.450.000.000;3.480.000.000;3.196.049.316;133304300
18/01/2021;3.480.000.000;3.520.000.000;3.430.000.000;3.450.000.000;3.168.497.070;138913100
19/01/2021;3.470.000.000;3.490.000.000;3.370.000.000;3.410.000.000;3.131.760.986;144100700
20/01/2021;3.420.000.000;3.480.000.000;3.380.000.000;3.470.000.000;3.186.865.234;116098100
21/01/2021;3.500.000.000;3.520.000.000;3.460.000.000;3.480.000.000;3.196.049.316;81801900
22/01/2021;3.420.000.000;3.440.000.000;3.360.000.000;3.390.000.000;3.113.392.822;165024200
25/01/2021;3.370.000.000;3.410.000.000;3.310.000.000;3.370.000.000;3.095.024.902;118131800
26/01/2021;3.360.000.000;3.390.000.000;3.260.000.000;3.260.000.000;2.994.000.244;111414500
27/01/2021;3.340.000.000;3.380.000.000;3.260.000.000;3.380.000.000;3.104.208.984;159144700
28/01/2021;3.280.000.000;3.330.000.000;3.230.000.000;3.240.000.000;2.975.632.080;142648800
29/01/2021;3.290.000.000;3.290.000.000;3.110.000.000;3.110.000.000;2.856.239.502;191915100
01/02/2021;3.130.000.000;3.250.000.000;3.040.000.000;3.230.000.000;2.966.448.242;133929600
02/02/2021;3.300.000.000;3.330.000.000;3.250.000.000;3.270.000.000;3.003.184.326;114734600
03/02/2021;3.250.000.000;3.330.000.000;3.220.000.000;3.240.000.000;2.975.632.080;86433900
04/02/2021;3.270.000.000;3.330.000.000;3.260.000.000;3.290.000.000;3.021.552.246;80319500
05/02/2021;3.320.000.000;3.320.000.000;3.270.000.000;3.290.000.000;3.021.552.246;52630500
08/02/2021;3.300.000.000;3.370.000.000;3.270.000.000;3.280.000.000;3.012.368.408;96635600
09/02/2021;3.250.000.000;3.300.000.000;3.180.000.000;3.200.000.000;2.938.895.996;157479200
10/02/2021;3.180.000.000;3.220.000.000;3.160.000.000;3.190.000.000;2.929.711.914;125221400
11/02/2021;3.220.000.000;3.230.000.000;3.170.000.000;3.190.000.000;2.929.711.914;79940700
15/02/2021;3.200.000.000;3.260.000.000;3.200.000.000;3.220.000.000;2.957.264.160;88883300
16/02/2021;3.200.000.000;3.250.000.000;3.190.000.000;3.210.000.000;2.948.080.078;82026300
17/02/2021;3.220.000.000;3.250.000.000;3.140.000.000;3.150.000.000;2.892.975.586;121105300
18/02/2021;3.190.000.000;3.270.000.000;3.180.000.000;3.180.000.000;2.920.527.832;151200300
19/02/2021;3.180.000.000;3.220.000.000;3.170.000.000;3.210.000.000;2.948.080.078;63214600
22/02/2021;3.210.000.000;3.240.000.000;3.170.000.000;3.170.000.000;2.911.343.750;100425500
23/02/2021;3.200.000.000;3.480.000.000;3.200.000.000;3.470.000.000;3.186.865.234;354966200
24/02/2021;3.490.000.000;3.550.000.000;3.460.000.000;3.480.000.000;3.196.049.316;303017100
25/02/2021;3.510.000.000;3.570.000.000;3.450.000.000;3.490.000.000;3.205.233.154;226833000
26/02/2021;3.450.000.000;3.510.000.000;3.410.000.000;3.490.000.000;3.205.233.154;230007700
01/03/2021;3.490.000.000;3.510.000.000;3.470.000.000;3.490.000.000;3.205.233.154;91513500
02/03/2021;3.490.000.000;3.500.000.000;3.440.000.000;3.460.000.000;3.177.681.152;169061400
03/03/2021;3.480.000.000;3.480.000.000;3.420.000.000;3.440.000.000;3.159.312.988;82610700
04/03/2021;3.420.000.000;3.430.000.000;3.350.000.000;3.360.000.000;3.085.840.820;142322100
05/03/2021;3.340.000.000;3.370.000.000;3.320.000.000;3.320.000.000;3.049.104.492;128546000
08/03/2021;3.360.000.000;3.400.000.000;3.330.000.000;3.340.000.000;3.067.472.412;80094900
09/03/2021;3.370.000.000;3.390.000.000;3.280.000.000;3.290.000.000;3.021.552.246;110090800
10/03/2021;3.340.000.000;3.420.000.000;3.310.000.000;3.400.000.000;3.122.576.904;91631900
12/03/2021;3.440.000.000;3.480.000.000;3.430.000.000;3.450.000.000;3.168.497.070;100195200
15/03/2021;3.440.000.000;3.450.000.000;3.380.000.000;3.380.000.000;3.104.208.984;50077300
16/03/2021;3.400.000.000;3.410.000.000;3.360.000.000;3.360.000.000;3.085.840.820;60111200
17/03/2021;3.410.000.000;3.430.000.000;3.370.000.000;3.390.000.000;3.113.392.822;61701400
18/03/2021;3.450.000.000;3.480.000.000;3.430.000.000;3.450.000.000;3.168.497.070;101896400
19/03/2021;3.410.000.000;3.440.000.000;3.380.000.000;3.440.000.000;3.159.312.988;140000000
22/03/2021;3.440.000.000;3.440.000.000;3.380.000.000;3.380.000.000;3.104.208.984;53870300
