Date,Open,High,Low,Close,Adj Close,Volume
2020-01-31,3.890.000.000,3.890.000.000,3.780.000.000,3.800.000.000,3.320.854.248,120447900
2020-02-03,3.800.000.000,3.820.000.000,3.730.000.000,3.740.000.000,3.268.419.922,68360600
2020-02-04,3.810.000.000,3.810.000.000,3.730.000.000,3.760.000.000,3.285.897.949,77259600
2020-02-05,3.760.000.000,3.780.000.000,3.720.000.000,3.770.000.000,3.294.637.207,68150800
2020-02-06,3.800.000.000,3.800.000.000,3.750.000.000,3.760.000.000,3.285.897.949,56261500
2020-02-07,3.780.000.000,3.820.000.000,3.760.000.000,3.790.000.000,3.312.115.479,53578900
2020-02-10,3.800.000.000,3.850.000.000,3.780.000.000,3.810.000.000,3.329.593.506,86588500
2020-02-11,3.810.000.000,3.830.000.000,3.780.000.000,3.790.000.000,3.312.115.479,50248200
2020-02-12,3.800.000.000,3.850.000.000,3.780.000.000,3.820.000.000,3.338.332.764,73840300
2020-02-13,3.820.000.000,3.830.000.000,3.710.000.000,3.730.000.000,3.259.680.908,66699800
2020-02-14,3.680.000.000,3.730.000.000,3.640.000.000,3.640.000.000,3.181.029.053,108793300
2020-02-17,3.630.000.000,3.660.000.000,3.590.000.000,3.610.000.000,3.154.811.768,94887800
2020-02-18,3.590.000.000,3.660.000.000,3.590.000.000,3.620.000.000,3.163.550.781,94382900
2020-02-19,3.620.000.000,3.640.000.000,3.590.000.000,3.620.000.000,3.163.550.781,63717800
2020-02-20,3.620.000.000,3.650.000.000,3.600.000.000,3.630.000.000,3.172.290.039,53035400
2020-02-21,3.650.000.000,3.710.000.000,3.640.000.000,3.690.000.000,3.224.724.609,86862600
2020-02-24,3.670.000.000,3.720.000.000,3.630.000.000,3.640.000.000,3.181.029.053,72610600
2020-02-25,3.600.000.000,3.670.000.000,3.590.000.000,3.590.000.000,3.137.333.496,73990700
2020-02-26,3.530.000.000,3.550.000.000,3.450.000.000,3.510.000.000,3.067.420.898,133449900
2020-02-27,3.510.000.000,3.550.000.000,3.420.000.000,3.470.000.000,3.032.464.355,88389400
2020-02-28,3.390.000.000,3.490.000.000,3.340.000.000,3.490.000.000,3.049.942.627,151751800
2020-03-02,3.470.000.000,3.550.000.000,3.440.000.000,3.440.000.000,3.006.247.314,96802900
2020-03-03,3.510.000.000,3.660.000.000,3.470.000.000,3.620.000.000,3.163.550.781,114698200
2020-03-04,3.640.000.000,3.840.000.000,3.630.000.000,3.830.000.000,3.347.071.777,136081000
2020-03-05,3.820.000.000,3.880.000.000,3.760.000.000,3.830.000.000,3.347.071.777,101235000
2020-03-06,3.730.000.000,3.790.000.000,3.710.000.000,3.750.000.000,3.277.159.180,86476000
2020-03-09,3.560.000.000,3.620.000.000,3.500.000.000,3.500.000.000,3.058.681.641,109347300
2020-03-10,3.480.000.000,3.620.000.000,3.480.000.000,3.490.000.000,3.049.942.627,119718000
2020-03-11,3.470.000.000,3.480.000.000,3.370.000.000,3.400.000.000,2.971.290.771,115486900
2020-03-12,3.300.000.000,3.440.000.000,3.270.000.000,3.310.000.000,2.892.639.160,84363800
2020-03-13,3.310.000.000,3.310.000.000,3.310.000.000,3.310.000.000,2.892.639.160,0
2020-03-16,3.300.000.000,3.300.000.000,3.160.000.000,3.160.000.000,2.761.552.734,115972300
2020-03-17,3.160.000.000,3.160.000.000,2.940.000.000,2.940.000.000,2.569.292.725,150122700
2020-03-18,3.010.000.000,3.080.000.000,2.740.000.000,2.810.000.000,2.455.684.326,150147300
2020-03-19,2.810.000.000,2.810.000.000,2.620.000.000,2.620.000.000,2.289.641.846,138987300
2020-03-20,2.660.000.000,2.990.000.000,2.450.000.000,2.880.000.000,2.516.857.910,267694700
2020-03-23,2.880.000.000,2.880.000.000,2.680.000.000,2.680.000.000,2.342.076.416,86157200
2020-03-24,2.700.000.000,2.880.000.000,2.570.000.000,2.620.000.000,2.289.641.846,243778900
2020-03-26,2.550.000.000,3.080.000.000,2.550.000.000,2.980.000.000,2.604.249.023,267369500
2020-03-27,3.050.000.000,3.270.000.000,3.050.000.000,3.090.000.000,2.700.379.150,200952500
2020-03-30,3.060.000.000,3.180.000.000,2.880.000.000,3.140.000.000,2.744.074.463,134474300
2020-03-31,3.180.000.000,3.300.000.000,3.120.000.000,3.160.000.000,2.761.552.734,151302900
2020-04-01,3.180.000.000,3.200.000.000,3.040.000.000,3.100.000.000,2.709.118.164,104550600
2020-04-02,3.100.000.000,3.130.000.000,3.020.000.000,3.130.000.000,2.735.335.449,92893600
2020-04-03,3.150.000.000,3.220.000.000,3.120.000.000,3.200.000.000,2.796.509.277,83469200
2020-04-06,3.280.000.000,3.330.000.000,3.180.000.000,3.330.000.000,2.910.117.188,115495000
2020-04-07,3.390.000.000,3.500.000.000,3.200.000.000,3.220.000.000,2.813.987.305,166425600
2020-04-08,3.220.000.000,3.220.000.000,3.050.000.000,3.110.000.000,2.717.857.178,124553900
2020-04-09,3.110.000.000,3.180.000.000,3.030.000.000,3.120.000.000,2.726.596.436,122622400
2020-04-13,3.140.000.000,3.230.000.000,3.130.000.000,3.180.000.000,2.779.030.762,45469500
2020-04-14,3.200.000.000,3.250.000.000,3.160.000.000,3.240.000.000,2.831.465.576,79114600
2020-04-15,3.250.000.000,3.300.000.000,3.090.000.000,3.110.000.000,2.717.857.178,69832000
2020-04-16,3.110.000.000,3.110.000.000,3.000.000.000,3.000.000.000,2.621.727.051,109582500
2020-04-17,3.050.000.000,3.250.000.000,3.050.000.000,3.230.000.000,2.822.726.563,127860400
2020-04-20,3.270.000.000,3.270.000.000,3.120.000.000,3.120.000.000,2.726.596.436,77306900
2020-04-21,3.120.000.000,3.130.000.000,3.050.000.000,3.070.000.000,2.682.900.879,43239400
2020-04-22,3.050.000.000,3.270.000.000,3.030.000.000,3.160.000.000,2.761.552.734,126278300
2020-04-23,3.200.000.000,3.240.000.000,3.070.000.000,3.070.000.000,2.682.900.879,117391500
2020-04-24,3.100.000.000,3.160.000.000,3.080.000.000,3.090.000.000,2.700.379.150,84061400
2020-04-27,3.120.000.000,3.200.000.000,3.100.000.000,3.150.000.000,2.752.813.477,85475400
2020-04-28,3.170.000.000,3.200.000.000,3.140.000.000,3.160.000.000,2.761.552.734,80212700
2020-04-29,3.200.000.000,3.390.000.000,3.100.000.000,3.350.000.000,2.927.595.459,154902100
2020-04-30,3.400.000.000,3.540.000.000,3.350.000.000,3.500.000.000,3.058.681.641,163170100
2020-05-04,3.400.000.000,3.400.000.000,3.260.000.000,3.320.000.000,2.901.377.930,108988600
2020-05-05,3.320.000.000,3.390.000.000,3.320.000.000,3.320.000.000,2.901.377.930,74036700
2020-05-06,3.300.000.000,3.340.000.000,3.220.000.000,3.240.000.000,2.831.465.576,86395000
2020-05-08,3.270.000.000,3.290.000.000,3.150.000.000,3.190.000.000,2.787.769.775,143584400
2020-05-11,3.220.000.000,3.250.000.000,3.210.000.000,3.220.000.000,2.813.987.305,58473100
2020-05-12,3.270.000.000,3.270.000.000,3.100.000.000,3.150.000.000,2.752.813.477,138978700
2020-05-13,3.150.000.000,3.170.000.000,3.080.000.000,3.160.000.000,2.761.552.734,73238700
2020-05-14,3.110.000.000,3.140.000.000,3.060.000.000,3.070.000.000,2.682.900.879,101581300
2020-05-15,3.100.000.000,3.130.000.000,3.020.000.000,3.100.000.000,2.709.118.164,114753900
2020-05-18,3.100.000.000,3.220.000.000,3.100.000.000,3.220.000.000,2.813.987.305,108828800
2020-05-19,3.250.000.000,3.330.000.000,3.250.000.000,3.270.000.000,2.857.682.861,97387100
2020-05-20,3.200.000.000,3.260.000.000,3.180.000.000,3.180.000.000,2.779.030.762,76086600
2020-05-26,3.150.000.000,3.280.000.000,3.130.000.000,3.250.000.000,2.840.204.590,105792900
2020-05-27,3.250.000.000,3.270.000.000,3.150.000.000,3.170.000.000,2.770.291.748,128693900
2020-05-28,3.180.000.000,3.210.000.000,3.130.000.000,3.130.000.000,2.735.335.449,177385100
2020-05-29,3.100.000.000,3.150.000.000,3.080.000.000,3.150.000.000,2.752.813.477,276092100
2020-06-02,3.160.000.000,3.270.000.000,3.120.000.000,3.250.000.000,2.840.204.590,174790600
2020-06-03,3.280.000.000,3.320.000.000,3.230.000.000,3.290.000.000,2.875.160.889,216200900
2020-06-04,3.320.000.000,3.390.000.000,3.250.000.000,3.300.000.000,2.883.899.902,167708600
2020-06-05,3.360.000.000,3.360.000.000,3.200.000.000,3.230.000.000,2.822.726.563,188420700
2020-06-08,3.250.000.000,3.290.000.000,3.220.000.000,3.230.000.000,2.822.726.563,221641600
2020-06-09,3.250.000.000,3.270.000.000,3.140.000.000,3.140.000.000,2.744.074.463,171214500
2020-06-10,3.150.000.000,3.190.000.000,3.100.000.000,3.110.000.000,2.717.857.178,263483700
2020-06-11,3.120.000.000,3.150.000.000,3.060.000.000,3.080.000.000,2.691.640.137,175767800
2020-06-12,3.080.000.000,3.080.000.000,2.970.000.000,3.030.000.000,2.647.944.336,260087300
2020-06-15,3.060.000.000,3.150.000.000,3.030.000.000,3.090.000.000,2.700.379.150,241625700
2020-06-16,3.150.000.000,3.220.000.000,3.130.000.000,3.200.000.000,2.796.509.277,194424800
2020-06-17,3.210.000.000,3.230.000.000,3.140.000.000,3.210.000.000,2.805.248.047,177784900
2020-06-18,3.210.000.000,3.350.000.000,3.180.000.000,3.280.000.000,2.866.421.875,235586600
2020-06-19,3.300.000.000,3.340.000.000,3.250.000.000,3.280.000.000,2.866.421.875,227358800
2020-06-22,3.290.000.000,3.300.000.000,3.180.000.000,3.200.000.000,2.796.509.277,159776500
2020-06-23,3.200.000.000,3.200.000.000,3.120.000.000,3.130.000.000,2.735.335.449,167271000
2020-06-24,3.150.000.000,3.230.000.000,3.140.000.000,3.180.000.000,2.779.030.762,170895600
2020-06-25,3.160.000.000,3.220.000.000,3.140.000.000,3.160.000.000,2.761.552.734,100882600
2020-06-26,3.190.000.000,3.220.000.000,3.180.000.000,3.190.000.000,2.787.769.775,100784500
2020-06-29,3.200.000.000,3.250.000.000,3.160.000.000,3.180.000.000,2.779.030.762,156613200
2020-06-30,3.090.000.000,3.100.000.000,3.050.000.000,3.050.000.000,2.801.135.254,258068400
2020-07-01,3.070.000.000,3.100.000.000,3.010.000.000,3.040.000.000,2.791.951.172,148037400
2020-07-02,3.040.000.000,3.140.000.000,3.040.000.000,3.140.000.000,2.883.791.504,178357900
2020-07-03,3.150.000.000,3.180.000.000,3.110.000.000,3.120.000.000,2.865.423.584,102033100
2020-07-06,3.130.000.000,3.150.000.000,3.040.000.000,3.050.000.000,2.801.135.254,248572600
2020-07-07,3.060.000.000,3.120.000.000,3.050.000.000,3.120.000.000,2.865.423.584,169104200
2020-07-08,3.130.000.000,3.160.000.000,3.110.000.000,3.150.000.000,2.892.975.586,158166300
2020-07-09,3.170.000.000,3.190.000.000,3.110.000.000,3.110.000.000,2.856.239.502,125940800
2020-07-10,3.110.000.000,3.130.000.000,3.100.000.000,3.110.000.000,2.856.239.502,95422400
2020-07-13,3.120.000.000,3.130.000.000,3.080.000.000,3.090.000.000,2.837.871.338,77733900
2020-07-14,3.100.000.000,3.110.000.000,3.070.000.000,3.080.000.000,2.828.687.500,111442600
2020-07-15,3.120.000.000,3.130.000.000,3.080.000.000,3.090.000.000,2.837.871.338,102304100
2020-07-16,3.090.000.000,3.110.000.000,3.080.000.000,3.100.000.000,2.847.055.420,91951000
2020-07-17,3.100.000.000,3.110.000.000,3.060.000.000,3.060.000.000,2.810.319.336,112416300
2020-07-20,3.080.000.000,3.080.000.000,3.040.000.000,3.060.000.000,2.810.319.336,64735500
2020-07-21,3.050.000.000,3.110.000.000,3.050.000.000,3.060.000.000,2.810.319.336,101283800
2020-07-22,3.070.000.000,3.090.000.000,3.060.000.000,3.070.000.000,2.819.503.418,69462100
2020-07-23,3.070.000.000,3.090.000.000,3.060.000.000,3.070.000.000,2.819.503.418,70482100
2020-07-24,3.080.000.000,3.080.000.000,3.020.000.000,3.020.000.000,2.773.583.008,137265100
2020-07-27,3.020.000.000,3.050.000.000,3.020.000.000,3.040.000.000,2.791.951.172,58708800
2020-07-28,3.050.000.000,3.050.000.000,3.010.000.000,3.020.000.000,2.773.583.008,102705300
2020-07-29,3.030.000.000,3.050.000.000,3.000.000.000,3.000.000.000,2.755.214.844,114352000
2020-07-30,3.040.000.000,3.050.000.000,3.000.000.000,3.050.000.000,2.801.135.254,95785000
2020-08-03,3.060.000.000,3.060.000.000,2.850.000.000,2.920.000.000,2.681.742.676,255659800
2020-08-04,2.970.000.000,2.970.000.000,2.920.000.000,2.950.000.000,2.709.294.678,96018000
2020-08-05,2.960.000.000,3.040.000.000,2.920.000.000,3.020.000.000,2.773.583.008,120719100
2020-08-06,3.050.000.000,3.050.000.000,3.000.000.000,3.020.000.000,2.773.583.008,71699000
2020-08-07,3.020.000.000,3.030.000.000,2.970.000.000,2.980.000.000,2.736.846.924,78347200
2020-08-10,3.000.000.000,3.020.000.000,2.970.000.000,2.970.000.000,2.727.662.842,65485400
2020-08-11,2.980.000.000,3.000.000.000,2.930.000.000,2.930.000.000,2.690.926.514,175693000
2020-08-12,2.930.000.000,2.960.000.000,2.920.000.000,2.950.000.000,2.709.294.678,110934800
2020-08-13,2.950.000.000,3.020.000.000,2.950.000.000,3.010.000.000,2.764.398.926,160906600
2020-08-14,3.020.000.000,3.040.000.000,3.000.000.000,3.030.000.000,2.782.767.090,93007500
2020-08-18,3.030.000.000,3.060.000.000,3.000.000.000,3.050.000.000,2.801.135.254,139358500
2020-08-19,3.050.000.000,3.050.000.000,3.000.000.000,3.000.000.000,2.755.214.844,103980600
2020-08-24,3.010.000.000,3.020.000.000,2.990.000.000,3.000.000.000,2.755.214.844,76713900
2020-08-25,3.010.000.000,3.010.000.000,2.980.000.000,2.980.000.000,2.736.846.924,100013600
2020-08-26,2.980.000.000,3.050.000.000,2.980.000.000,3.020.000.000,2.773.583.008,122465300
2020-08-27,3.020.000.000,3.040.000.000,2.970.000.000,2.990.000.000,2.746.030.762,102787800
2020-08-28,2.990.000.000,2.990.000.000,2.940.000.000,2.960.000.000,2.718.478.760,160569500
2020-08-31,2.960.000.000,2.980.000.000,2.860.000.000,2.860.000.000,2.626.638.184,204261100
2020-09-01,2.900.000.000,2.910.000.000,2.860.000.000,2.900.000.000,2.663.374.512,90565400
2020-09-02,2.900.000.000,2.970.000.000,2.900.000.000,2.950.000.000,2.709.294.678,107589800
2020-09-03,2.950.000.000,2.960.000.000,2.880.000.000,2.900.000.000,2.663.374.512,123106100
2020-09-04,2.850.000.000,2.890.000.000,2.840.000.000,2.860.000.000,2.626.638.184,143569100
2020-09-07,2.870.000.000,2.910.000.000,2.870.000.000,2.900.000.000,2.663.374.512,62206600
2020-09-08,2.890.000.000,2.900.000.000,2.860.000.000,2.860.000.000,2.626.638.184,80068200
2020-09-09,2.850.000.000,2.860.000.000,2.800.000.000,2.800.000.000,2.571.533.936,108397400
2020-09-10,2.800.000.000,2.800.000.000,2.620.000.000,2.700.000.000,2.479.693.359,287496300
2020-09-11,2.670.000.000,2.840.000.000,2.650.000.000,2.810.000.000,2.580.718.018,197756800
2020-09-14,2.830.000.000,2.890.000.000,2.820.000.000,2.890.000.000,2.654.190.430,127562700
2020-09-15,2.890.000.000,2.900.000.000,2.810.000.000,2.830.000.000,2.599.085.938,106215900
2020-09-16,2.810.000.000,2.830.000.000,2.770.000.000,2.790.000.000,2.562.349.854,68113400
2020-09-17,2.810.000.000,2.850.000.000,2.780.000.000,2.820.000.000,2.589.902.100,97257400
2020-09-18,2.850.000.000,2.890.000.000,2.840.000.000,2.890.000.000,2.654.190.430,162116700
2020-09-21,2.890.000.000,2.910.000.000,2.800.000.000,2.810.000.000,2.580.718.018,100305100
2020-09-22,2.790.000.000,2.810.000.000,2.750.000.000,2.780.000.000,2.553.165.771,75891600
2020-09-23,2.770.000.000,2.810.000.000,2.740.000.000,2.800.000.000,2.571.533.936,85953300
2020-09-24,2.750.000.000,2.760.000.000,2.710.000.000,2.730.000.000,2.507.245.605,74516800
2020-09-25,2.720.000.000,2.740.000.000,2.670.000.000,2.690.000.000,2.470.509.277,180968900
2020-09-28,2.710.000.000,2.730.000.000,2.660.000.000,2.660.000.000,2.442.957.275,89256700
2020-09-29,2.690.000.000,2.690.000.000,2.630.000.000,2.630.000.000,2.415.405.029,155853900
2020-09-30,2.630.000.000,2.650.000.000,2.540.000.000,2.560.000.000,2.351.116.699,235611600
2020-10-01,2.600.000.000,2.760.000.000,2.600.000.000,2.750.000.000,2.525.613.770,225006000
2020-10-02,2.750.000.000,2.750.000.000,2.650.000.000,2.680.000.000,2.461.325.195,140161900
2020-10-05,2.690.000.000,2.710.000.000,2.640.000.000,2.650.000.000,2.433.773.193,124720200
2020-10-06,2.680.000.000,2.700.000.000,2.620.000.000,2.650.000.000,2.433.773.193,148977400
2020-10-07,2.650.000.000,2.670.000.000,2.620.000.000,2.660.000.000,2.442.957.275,110186000
2020-10-08,2.670.000.000,2.720.000.000,2.650.000.000,2.700.000.000,2.479.693.359,154587800
2020-10-09,2.710.000.000,2.750.000.000,2.700.000.000,2.730.000.000,2.507.245.605,109122300
2020-10-12,2.750.000.000,2.760.000.000,2.710.000.000,2.730.000.000,2.507.245.605,77479100
2020-10-13,2.730.000.000,2.740.000.000,2.680.000.000,2.730.000.000,2.507.245.605,97205500
2020-10-14,2.730.000.000,2.830.000.000,2.710.000.000,2.810.000.000,2.580.718.018,183236500
2020-10-15,2.800.000.000,2.850.000.000,2.760.000.000,2.780.000.000,2.553.165.771,138462900
2020-10-16,2.780.000.000,2.780.000.000,2.720.000.000,2.750.000.000,2.525.613.770,135175000
2020-10-19,2.800.000.000,2.810.000.000,2.710.000.000,2.710.000.000,2.488.877.441,187840500
2020-10-20,2.710.000.000,2.740.000.000,2.670.000.000,2.670.000.000,2.452.141.357,168211100
2020-10-21,2.680.000.000,2.710.000.000,2.670.000.000,2.680.000.000,2.461.325.195,142146300
2020-10-22,2.670.000.000,2.720.000.000,2.650.000.000,2.700.000.000,2.479.693.359,257179400
2020-10-23,2.710.000.000,2.720.000.000,2.630.000.000,2.630.000.000,2.415.405.029,166356000
2020-10-26,2.630.000.000,2.680.000.000,2.630.000.000,2.650.000.000,2.433.773.193,97523200
2020-10-27,2.640.000.000,2.690.000.000,2.620.000.000,2.620.000.000,2.406.221.191,146366600
2020-11-02,2.590.000.000,2.620.000.000,2.550.000.000,2.560.000.000,2.351.116.699,391510600
2020-11-03,2.570.000.000,2.590.000.000,2.540.000.000,2.580.000.000,2.369.484.863,188874000
2020-11-04,2.600.000.000,2.640.000.000,2.580.000.000,2.580.000.000,2.369.484.863,150678200
2020-11-05,2.630.000.000,2.810.000.000,2.620.000.000,2.770.000.000,2.543.981.934,369260400
2020-11-06,2.800.000.000,2.840.000.000,2.750.000.000,2.830.000.000,2.599.085.938,243865800
2020-11-09,2.860.000.000,2.900.000.000,2.840.000.000,2.880.000.000,2.645.006.348,208192700
2020-11-10,2.950.000.000,2.950.000.000,2.860.000.000,2.860.000.000,2.626.638.184,195337300
2020-11-11,2.900.000.000,3.100.000.000,2.880.000.000,3.080.000.000,2.828.687.500,480530200
2020-11-12,3.080.000.000,3.080.000.000,3.010.000.000,3.040.000.000,2.791.951.172,169609900
2020-11-13,3.010.000.000,3.010.000.000,2.950.000.000,2.990.000.000,2.746.030.762,186708800
2020-11-16,3.040.000.000,3.100.000.000,3.020.000.000,3.070.000.000,2.819.503.418,206145500
2020-11-17,3.100.000.000,3.270.000.000,3.100.000.000,3.220.000.000,2.957.264.160,527501800
2020-11-18,3.200.000.000,3.250.000.000,3.160.000.000,3.180.000.000,2.920.527.832,239122600
2020-11-19,3.150.000.000,3.220.000.000,3.140.000.000,3.170.000.000,2.911.343.750,185558800
2020-11-20,3.190.000.000,3.270.000.000,3.180.000.000,3.220.000.000,2.957.264.160,211892500
2020-11-23,3.230.000.000,3.340.000.000,3.220.000.000,3.320.000.000,3.049.104.492,260752200
2020-11-24,3.350.000.000,3.380.000.000,3.330.000.000,3.350.000.000,3.076.656.738,207503900
2020-11-25,3.370.000.000,3.390.000.000,3.280.000.000,3.280.000.000,3.012.368.408,253156200
2020-11-26,3.280.000.000,3.480.000.000,3.280.000.000,3.470.000.000,3.186.865.234,374185400
2020-11-27,3.480.000.000,3.500.000.000,3.420.000.000,3.460.000.000,3.177.681.152,163651600
2020-11-30,3.460.000.000,3.470.000.000,3.220.000.000,3.230.000.000,2.966.448.242,624142600
2020-12-01,3.230.000.000,3.320.000.000,3.160.000.000,3.240.000.000,2.975.632.080,277929200
2020-12-02,3.270.000.000,3.330.000.000,3.240.000.000,3.330.000.000,3.058.288.574,187276600
2020-12-03,3.330.000.000,3.360.000.000,3.280.000.000,3.300.000.000,3.030.736.328,121434200
2020-12-04,3.270.000.000,3.280.000.000,3.210.000.000,3.250.000.000,2.984.816.162,170418900
2020-12-07,3.280.000.000,3.330.000.000,3.260.000.000,3.330.000.000,3.058.288.574,175436900
2020-12-08,3.350.000.000,3.350.000.000,3.290.000.000,3.300.000.000,3.030.736.328,113775100
2020-12-10,3.270.000.000,3.290.000.000,3.250.000.000,3.260.000.000,2.994.000.244,229380200
2020-12-11,3.270.000.000,3.330.000.000,3.250.000.000,3.280.000.000,3.012.368.408,154365400
2020-12-14,3.300.000.000,3.340.000.000,3.250.000.000,3.320.000.000,3.049.104.492,281474900
2020-12-15,3.320.000.000,3.490.000.000,3.290.000.000,3.450.000.000,3.168.497.070,410175700
2020-12-16,3.500.000.000,3.640.000.000,3.500.000.000,3.610.000.000,3.315.441.895,455088400
2020-12-17,3.610.000.000,3.620.000.000,3.520.000.000,3.540.000.000,3.251.153.809,249797800
2020-12-18,3.500.000.000,3.540.000.000,3.500.000.000,3.510.000.000,3.223.601.563,187856600
2020-12-21,3.530.000.000,3.610.000.000,3.510.000.000,3.520.000.000,3.232.785.645,267970200
2020-12-22,3.500.000.000,3.540.000.000,3.340.000.000,3.360.000.000,3.085.840.820,311860000
2020-12-23,3.350.000.000,3.420.000.000,3.240.000.000,3.320.000.000,3.049.104.492,240067600
2020-12-28,3.370.000.000,3.460.000.000,3.280.000.000,3.430.000.000,3.150.129.150,178138100
2020-12-29,3.500.000.000,3.530.000.000,3.400.000.000,3.420.000.000,3.140.945.068,184525500
2020-12-30,3.420.000.000,3.420.000.000,3.310.000.000,3.310.000.000,3.039.920.410,150844500
2021-01-04,3.320.000.000,3.500.000.000,3.310.000.000,3.490.000.000,3.205.233.154,165339800
2021-01-05,3.480.000.000,3.480.000.000,3.420.000.000,3.470.000.000,3.186.865.234,157800700
2021-01-06,3.470.000.000,3.490.000.000,3.330.000.000,3.370.000.000,3.095.024.902,177877900
2021-01-07,3.390.000.000,3.450.000.000,3.380.000.000,3.390.000.000,3.113.392.822,140221900
2021-01-08,3.450.000.000,3.620.000.000,3.440.000.000,3.570.000.000,3.278.705.811,492643700
2021-01-11,3.590.000.000,3.640.000.000,3.570.000.000,3.600.000.000,3.306.257.813,271231200
2021-01-12,3.600.000.000,3.620.000.000,3.500.000.000,3.510.000.000,3.223.601.563,189779500
2021-01-13,3.550.000.000,3.550.000.000,3.460.000.000,3.480.000.000,3.196.049.316,162329300
2021-01-14,3.480.000.000,3.590.000.000,3.470.000.000,3.500.000.000,3.214.417.480,187448400
2021-01-15,3.510.000.000,3.540.000.000,3.450.000.000,3.480.000.000,3.196.049.316,133304300
2021-01-18,3.480.000.000,3.520.000.000,3.430.000.000,3.450.000.000,3.168.497.070,138913100
2021-01-19,3.470.000.000,3.490.000.000,3.370.000.000,3.410.000.000,3.131.760.986,144100700
2021-01-20,3.420.000.000,3.480.000.000,3.380.000.000,3.470.000.000,3.186.865.234,116098100
2021-01-21,3.500.000.000,3.520.000.000,3.460.000.000,3.480.000.000,3.196.049.316,81801900
2021-01-22,3.420.000.000,3.440.000.000,3.360.000.000,3.390.000.000,3.113.392.822,165024200
2021-01-25,3.370.000.000,3.410.000.000,3.310.000.000,3.370.000.000,3.095.024.902,118131800
2021-01-26,3.360.000.000,3.390.000.000,3.260.000.000,3.260.000.000,2.994.000.244,111414500
2021-01-27,3.340.000.000,3.380.000.000,3.260.000.000,3.380.000.000,3.104.208.984,159144700
2021-01-28,3.280.000.000,3.330.000.000,3.230.000.000,3.240.000.000,2.975.632.080,142648800
2021-01-29,3.290.000.000,3.290.000.000,3.110.000.000,3.110.000.000,2.856.239.502,191915100
2021-02-01,3.130.000.000,3.250.000.000,3.040.000.000,3.230.000.000,2.966.448.242,133929600
2021-02-02,3.300.000.000,3.330.000.000,3.250.000.000,3.270.000.000,3.003.184.326,114734600
2021-02-03,3.250.000.000,3.330.000.000,3.220.000.000,3.240.000.000,2.975.632.080,86433900
2021-02-04,3.270.000.000,3.330.000.000,3.260.000.000,3.290.000.000,3.021.552.246,80319500
2021-02-05,3.320.000.000,3.320.000.000,3.270.000.000,3.290.000.000,3.021.552.246,52630500
2021-02-08,3.300.000.000,3.370.000.000,3.270.000.000,3.280.000.000,3.012.368.408,96635600
2021-02-09,3.250.000.000,3.300.000.000,3.180.000.000,3.200.000.000,2.938.895.996,157479200
2021-02-10,3.180.000.000,3.220.000.000,3.160.000.000,3.190.000.000,2.929.711.914,125221400
2021-02-11,3.220.000.000,3.230.000.000,3.170.000.000,3.190.000.000,2.929.711.914,79940700
2021-02-15,3.200.000.000,3.260.000.000,3.200.000.000,3.220.000.000,2.957.264.160,88883300
2021-02-16,3.200.000.000,3.250.000.000,3.190.000.000,3.210.000.000,2.948.080.078,82026300
2021-02-17,3.220.000.000,3.250.000.000,3.140.000.000,3.150.000.000,2.892.975.586,121105300
2021-02-18,3.190.000.000,3.270.000.000,3.180.000.000,3.180.000.000,2.920.527.832,151200300
2021-02-19,3.180.000.000,3.220.000.000,3.170.000.000,3.210.000.000,2.948.080.078,63214600
2021-02-22,3.210.000.000,3.240.000.000,3.170.000.000,3.170.000.000,2.911.343.750,100425500
2021-02-23,3.200.000.000,3.480.000.000,3.200.000.000,3.470.000.000,3.186.865.234,354966200
2021-02-24,3.490.000.000,3.550.000.000,3.460.000.000,3.480.000.000,3.196.049.316,303017100
2021-02-25,3.510.000.000,3.570.000.000,3.450.000.000,3.490.000.000,3.205.233.154,226833000
2021-02-26,3.450.000.000,3.510.000.000,3.410.000.000,3.490.000.000,3.205.233.154,230007700
2021-03-01,3.490.000.000,3.510.000.000,3.470.000.000,3.490.000.000,3.205.233.154,91513500
2021-03-02,3.490.000.000,3.500.000.000,3.440.000.000,3.460.000.000,3.177.681.152,169061400
2021-03-03,3.480.000.000,3.480.000.000,3.420.000.000,3.440.000.000,3.159.312.988,82610700
2021-03-04,3.420.000.000,3.430.000.000,3.350.000.000,3.360.000.000,3.085.840.820,142322100
2021-03-05,3.340.000.000,3.370.000.000,3.320.000.000,3.320.000.000,3.049.104.492,128546000
2021-03-08,3.360.000.000,3.400.000.000,3.330.000.000,3.340.000.000,3.067.472.412,80094900
2021-03-09,3.370.000.000,3.390.000.000,3.280.000.000,3.290.000.000,3.021.552.246,110090800
2021-03-10,3.340.000.000,3.420.000.000,3.310.000.000,3.400.000.000,3.122.576.904,91631900
2021-03-12,3.440.000.000,3.480.000.000,3.430.000.000,3.450.000.000,3.168.497.070,100195200
2021-03-15,3.440.000.000,3.450.000.000,3.380.000.000,3.380.000.000,3.104.208.984,50077300
2021-03-16,3.400.000.000,3.410.000.000,3.360.000.000,3.360.000.000,3.085.840.820,60111200
2021-03-17,3.410.000.000,3.430.000.000,3.370.000.000,3.390.000.000,3.113.392.822,61701400
2021-03-18,3.450.000.000,3.480.000.000,3.430.000.000,3.450.000.000,3.168.497.070,101896400
2021-03-19,3.410.000.000,3.440.000.000,3.380.000.000,3.440.000.000,3.159.312.988,140000000
